datetime,tweet_text,clean_text_nlp,categories,is_noise,Market_Impact
2025-01-18 01:10:26+00:00,"I am pleased to announce that Lieutenant Colonel Matthew Lohmeier will be the next United States Under Secretary of the Air Force.\n \nMatt is a former fighter pilot, and Space Force Squadron Commander, who has devoted his life to serving our Great Nation. He is a proud graduate of the U.S. Air Force Academy.\n \nMatthew will work with the GREAT Secretary of Defense Nominee, Pete Hegseth, to end the devastating “woke” policies that have destroyed our Military, and make our Country STRONG AGAIN.\n \nCongratulations Matthew!","I am pleased to announce that Lieutenant Colonel Matthew Lohmeier will be the next United States Under Secretary of the Air Force.n nMatt is a former fighter pilot, and Space Force Squadron Commander, who has devoted his life to serving our Great Nation. He is a proud graduate of the U.S. Air Force Academy.n nMatthew will work with the GREAT Secretary of Defense Nominee, Pete Hegseth, to end the devastating woke policies that have destroyed our Military, and make our Country STRONG AGAIN.n nCongratulations Matthew!",OTHER,1,0.4694155690875945
2025-01-18 03:28:22+00:00,"I am pleased to announce that Peggy Schwinn will be our next United States Deputy Secretary of Education.\n \nPeggy has a strong record of delivering results for children and families. She previously served as the Commissioner of the Tennessee Department of Education and, at the Texas Education Agency, as the Deputy Commissioner of Standards and Engagement, Deputy Commissioner of Special Populations and Monitoring, and Chief Deputy Commissioner of Academics. She was also the Assistant Secretary of Education of Delaware, and holds a master’s degree from Johns Hopkins, as well as a Ph.D. from Claremont.\n \nA former teacher herself, Peggy became the founding principal of a charter school, because she believes in the power of School Choice, and is committed to delivering the American Dream to the next Generation by returning Education BACK TO THE STATES.\n \nCongratulations to Peggy and her wonderful family!","I am pleased to announce that Peggy Schwinn will be our next United States Deputy Secretary of Education.n nPeggy has a strong record of delivering results for children and families. She previously served as the Commissioner of the Tennessee Department of Education and, at the Texas Education Agency, as the Deputy Commissioner of Standards and Engagement, Deputy Commissioner of Special Populations and Monitoring, and Chief Deputy Commissioner of Academics. She was also the Assistant Secretary of Education of Delaware, and holds a masters degree from Johns Hopkins, as well as a Ph.D. from Claremont.n nA former teacher herself, Peggy became the founding principal of a charter school, because she believes in the power of School Choice, and is committed to delivering the American Dream to the next Generation by returning Education BACK TO THE STATES.n nCongratulations to Peggy and her wonderful family!",OTHER,1,0.4694155690875945
2025-01-18 04:23:30+00:00,"Coming up, THE MOST IMPORTANT WEEKEND, PLUS, IN AMERICAN HISTORY. ENJOY! DJT","Coming up, THE MOST IMPORTANT WEEKEND, PLUS, IN AMERICAN HISTORY. ENJOY! DJT",OTHER,1,0.4694155690875945
2025-01-18 13:29:14+00:00,"I am pleased to announce that Penny Schwinn will be our next United States Deputy Secretary of Education.\nPenny has a strong record of delivering results for children and families. She previously served as the Commissioner of the Tennessee Department of Education and, at the Texas Education Agency, as the Deputy Commissioner of Standards and Engagement, Deputy Commissioner of Special Populations and Monitoring, and Chief Deputy Commissioner of Academics. She was also the Assistant Secretary of Education of Delaware, and holds a master’s degree from Johns Hopkins, as well as a Ph.D. from Claremont.\nA former teacher herself, Penny became the founding principal of a charter school, because she believes in the power of School Choice, and is committed to delivering the American Dream to the next Generation by returning Education BACK TO THE STATES.\nCongratulations to Penny and her wonderful family!","I am pleased to announce that Penny Schwinn will be our next United States Deputy Secretary of Education.nPenny has a strong record of delivering results for children and families. She previously served as the Commissioner of the Tennessee Department of Education and, at the Texas Education Agency, as the Deputy Commissioner of Standards and Engagement, Deputy Commissioner of Special Populations and Monitoring, and Chief Deputy Commissioner of Academics. She was also the Assistant Secretary of Education of Delaware, and holds a masters degree from Johns Hopkins, as well as a Ph.D. from Claremont.nA former teacher herself, Penny became the founding principal of a charter school, because she believes in the power of School Choice, and is committed to delivering the American Dream to the next Generation by returning Education BACK TO THE STATES.nCongratulations to Penny and her wonderful family!",OTHER,1,0.4694155690875945
2025-01-18 13:37:38+00:00,SUNDAY AT 3:00 P.M.,SUNDAY AT 300 P.M.,OTHER,1,0.4694155690875945
2025-01-18 13:45:28+00:00,"Will Cain, our friend on Fox & Friends (Weekend), will do GREAT on his new show. He has got what it takes for success. Good luck Will!","Will Cain, our friend on Fox  Friends Weekend, will do GREAT on his new show. He has got what it takes for success. Good luck Will!",OTHER,1,0.4694155690875945
2025-01-18 19:30:25+00:00,"Bill McGurn: under Biden, “The World is a more dangerous place.” The Journal Editorial Report.","Bill McGurn under Biden, The World is a more dangerous place. The Journal Editorial Report.",DOMESTIC_POLICY,0,0.4694155690875945
2025-01-19 03:19:52+00:00,"What is going on with this totally corrupt New York Judge. He was replaced until the “bosses,” who have been after me for years, found out about it? New York Courts must be investigated!","What is going on with this totally corrupt New York Judge. He was replaced until the bosses, who have been after me for years, found out about it? New York Courts must be investigated!",OTHER,1,0.4694155690875945
2025-01-19 12:03:57+00:00,SAVE TIKTOK!,SAVE TIKTOK!,OTHER,1,0.4694155690875945
2025-01-19 12:19:55+00:00,Hostages starting to come out today! Three wonderful young women will be first.,Hostages starting to come out today! Three wonderful young women will be first.,OTHER,1,0.4694155690875945
2025-01-19 13:38:35+00:00,RT @realDonaldTrump,RT realDonaldTrump,OTHER,1,0.4694155690875945
2025-01-19 15:00:41+00:00,"I’m asking companies not to let TikTok stay dark! I will issue an executive order on Monday to extend the period of time before the law’s prohibitions take effect, so that we can make a deal to protect our national security. The order will also confirm that there will be no liability for any company that helped keep TikTok from going dark before my order.\n \nAmericans deserve to see our exciting Inauguration on Monday, as well as other events and conversations.\n \nI would like the United States to have a 50% ownership position in a joint venture. By doing this, we save TikTok, keep it in good hands and allow it to say up. Without U.S. approval, there is no Tik Tok. With our approval, it is worth hundreds of billions of dollars - maybe trillions. \n \nTherefore, my initial thought is a joint venture between the current owners and/or new owners whereby the U.S. gets a 50% ownership in a joint venture set up between the U.S. and whichever purchase we so choose.","Im asking companies not to let TikTok stay dark! I will issue an executive order on Monday to extend the period of time before the laws prohibitions take effect, so that we can make a deal to protect our national security. The order will also confirm that there will be no liability for any company that helped keep TikTok from going dark before my order.n nAmericans deserve to see our exciting Inauguration on Monday, as well as other events and conversations.n nI would like the United States to have a 50 ownership position in a joint venture. By doing this, we save TikTok, keep it in good hands and allow it to say up. Without U.S. approval, there is no Tik Tok. With our approval, it is worth hundreds of billions of dollars  maybe trillions. n nTherefore, my initial thought is a joint venture between the current owners andor new owners whereby the U.S. gets a 50 ownership in a joint venture set up between the U.S. and whichever purchase we so choose.","ECONOMY,DOMESTIC_POLICY",0,0.4694155690875945
